scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo,Project,Project_id,Startpoint,subst_name0,matching1%,matching2%,Coordinate0,Endpoint,subst_name1,Coordinate1,Voltage,s_nom.1,NOVA-Type,Comments,Coordinate1.1,Unnamed: 45,Unnamed: 46,Unnamed: 47,subst_name0.1
P37,29419,,,,AC,,,,,,,,,1,2026.0,40,,,,,,,,,,,BBPIG,12,Umspannwerk Vieselbach,,,,8.735135796743075 50.159191553758134,Eisenach,,10.386346317195237 51.00214547439807,51.72986165,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.386346317195237 51.00214547439807,  Stromtragfähigkeit 4000A,10.386346317195237 51.00214547439807,,Umspannwerk Zell
P37,29420,35330.0,31544.0,,AC,,,,,,,,,1,2026.0,40,,45.96425868429473,,,,,,,,,BBPIG,12,Eisenach,Eisenach,100.0,100.0,10.386346317195237 51.00214547439807,Mecklar,Mecklar,9.746026530326525 50.9174270688464,45.96425868,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.746026530326525 50.9174270688464, Stromtragfähigkeit 4000A,9.746026530326525 50.9174270688464,,Mecklar
P43,29421,31544.0,33828.0,,AC,,,,,,,,,1,2031.0,40,,43.28324418046014,6.0,,,,,,,,BBPIG,17,Mecklar,Mecklar,100.0,100.0,9.746026530326525 50.9174270688464,Dipperz,Dipperz,9.774150580638903 50.52874938048326,43.28324418,380,2629.6MVA,Errichtung einer Leitung: Paral- lelneubau,9.774150580638903 50.52874938048326,9.774150580638903 50.52874938048326,,,Dipperz
P43,29422,33828.0,33489.0,,AC,,,,,,,,,1,2031.0,40,,102.41373515738744,6.0,,,,,,,,BBPIG,17,Dipperz,Dipperz,100.0,53.33,9.774150580638903 50.52874938048326,Bergrheinfeld / West,Leinefelde,10.309233999999998 51.38507499918841,66.03603194,380,2629.6MVA,Errichtung einer Leitung: Neubau in neuer Trasse,10.16030331266777 49.98915674945729,10.16030331266777 49.98915674945729,,,Umspannwerk Bergrheinfeld
P51,29423,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,22,Süwag-Umspannwerk Großgartach,,,,8.735135796743075 50.159191553758134,Umspannwerk Endersbach,,8.735135796743075 50.159191553758134,40.60545894,380,,"Errichtung einer Leitung: Ersatzneubau
Errichtung einer Leitung: Paral- lelneubau",9.377588757620794 48.81260496555262,9.377588757620794 48.81260496555262,,,Umspannwerk Zell
P52,29424,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,40,Umspannwerk Neubrandenburg,,,,8.735135796743075 50.159191553758134,Sigmarszell/Bundes- grenze (AT),,,380.0,,Errichtung einer Leitung: Ersatz- neubau,,,,,,Umspannwerk Neubrandenburg
P53,29425,31156.0,30865.0,,AC,,,,,,,,,1,2029.0,40,,174.9088473,6.0,,,,,,,,BBPIG,41,Raitersaich/West,,,,10.843117833298242 49.37869267500462,Umspannwerk Ludersheim,,8.735135796743075 50.159191553758134,483.9738543,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,11.327144234189406 49.394009068261695,11.327144234189406 49.394009068261695,,,Umspannwerk Zell
P53,29426,,,,AC,,,,,,,,,1,2029.0,40,,,6.0,,,,,,,,BBPIG,41,Umspannwerk Ludersheim,,,,8.735135796743075 50.159191553758134,Umspannwerk Sittling,,8.735135796743075 50.159191553758134,70.52708944,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,11.79241389202698 48.83822405009197,11.79241389202698 48.83822405009197,,,Umspannwerk Zell
P53,29427,,,,AC,,,,,,,,,1,2029.0,40,,,6.0,,,,,,,,BBPIG,41,Umspannwerk Sittling,,,,8.735135796743075 50.159191553758134,Suchraum Stadt Rottenburg/Gemeinde Neufahrn,,,380.0,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,Stromtragfähigkeit 4000A,,,,,Umspannwerk Zell
P53,29428,,,,AC,,,,,,,,,1,2029.0,40,,,6.0,,,,,,,,BBPIG,41,Suchraum Stadt Rottenburg/Gemeinde Neufahrn,,,,,Umspannwerk Altheim,,8.735135796743075 50.159191553758134,42.21880207,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,12.220835400057918 48.58573299883071,12.220835400057918 48.58573299883071,,,Umspannwerk Zell
P72,29429,,,,AC,,,,,,,,,1,2027.0,40,,,6.0,,,,,,,,BBPIG,42,Lübeck / West,,,,10.640952461335745 53.919444277182414,Umspannwerk Siems,,8.735135796743075 50.159191553758134,568.7703883,380,,Errichtung einer Leitung: Ersatz- neubau,10.760835327266594 53.90974536464864,10.760835327266594 53.90974536464864,,,Umspannwerk Lübeck
P72,29430,32760.0,35568.0,,AC,,,,,,,,,1,2027.0,40,,43.693197188950016,6.0,,,,,,,,BBPIG,42,Siems,Umspannwerk Siems,45.45,32.0,10.760835327266594 53.90974536464864,Göhl,Umspannwerk Göhl Wind,10.932816365275096 54.28905579744723,43.69319719,380,,Errichtung einer Leitung: Neubau in neuer Trasse,10.932816365275096 54.28905579744723,10.932816365275096 54.28905579744723,,,Umspannwerk Göhl Wind
P74,29431,31681.0,33532.0,,AC,,,,,,,,,1,2030.0,40,,77.4759826675348,,,,,,,,,TYNDP,47,Vöhringen,Vöhringen LEW,81.82,48.65,10.083751340058905 48.268867496576966,Umspannanlage Leupolz,Umspannwerk Zell,10.024504210738638 47.57320970527648,62.5156403,380,,"Errichtung einer Leitung: Ersatzneubau;
Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",10.362499738474474 47.73865994398536,10.362499738474474 47.73865994398536,,,Umspannanlage Brauweiler
P74,29432,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,TYNDP,47,Umspannanlage Leupolz,,,,6.804590290688168 50.9662510998506,Punkt Bundesgrenze (AT),,,380.0,,"Errichtung einer Leitung: Ersatzneubau;
Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",Spannungsumstellung mit Stromkreisauflage/Umbeseilung  ,,,,,Umspannanlage Brauweiler
P84,29433,,,,AC,,,,,,,,,1,2032.0,40,,,,,,,,,,,BBPIG,51,Hamburg Nord,,,,9.984058791561045 53.74147911149971,Hamburg/Ost,,10.15820424005784 53.555410330604104,647.2236025,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,10.15820424005784 53.555410330604104,10.15820424005784 53.555410330604104,,,Hamburg Nord
P84,29434,30998.0,33532.0,,AC,,,,,,,,,1,2032.0,40,,665.5254902840437,12.0,,,,,,,,BBPIG,51,Hamburg/Ost,Hamburg/Ost,100.0,80.0,10.15820424005784 53.555410330604104,Umspannwerk Krümmel,Umspannwerk Zell,10.024504210738638 47.57320970527648,23.50074166,380,,Errichtung einer Leitung: Ersatz- neubau,10.418299361545674 53.412165498625626,10.418299361545674 53.412165498625626,,,Umspannwerk Zell
P112,29435,,,,AC,,,,,,,,,1,2030.0,40,,,6.0,,,,,,,,BBPIG,32,Umspannwerk Pleinting,,,,8.735135796743075 50.159191553758134,St.Peter,,6.801901926183777 51.12493154235739,443.6182888,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.020290393908658 50.92361692922066,8.020290393908658 50.92361692922066,,,Umspannwerk Zell
P112,29436,,,,AC,,,,,,,,,1,2030.0,40,,,6.0,,,,,,,,BBPIG,32,St.Peter,,,,6.801901926183777 51.12493154235739,Umspannwerk Pirach,,8.735135796743075 50.159191553758134,63.34296575,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,12.747462532231154 48.1487453438436,12.747462532231154 48.1487453438436,,,Umspannwerk Zell
P113,29437,,,,AC,,,,,,,,,1,2031.0,40,,,6.0,,,,,,,,BBPIG,58,Umspannwerk Krümmel,,,,8.735135796743075 50.159191553758134,Umspannwerk Lüneburg,,8.735135796743075 50.159191553758134,21.61134707,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.37889424775347 53.219418968974026,10.37889424775347 53.219418968974026,,,Umspannwerk Zell
P113,29438,,,,AC,,,,,,,,,1,2031.0,40,,,6.0,,,,,,,,BBPIG,58,Umspannwerk Lüneburg,,,,8.735135796743075 50.159191553758134,Stadorf,,10.38154437005121 52.993374103119166,25.15676851,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.38154437005121 52.993374103119166,10.38154437005121 52.993374103119166,,,Umspannwerk Zell
P113,29439,31458.0,33272.0,,AC,,,,,,,,,1,2031.0,40,,92.19539495210276,6.0,,,,,,,,BBPIG,58,Stadorf,Stadorf,100.0,25.64,10.38154437005121 52.993374103119166,Wahle 380 kV,Umspannwerk Walzwerk (UWWW),10.42038950438892 52.1652003787874,78.87277616,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.365338662586142 52.28466156477866,10.365338662586142 52.28466156477866,,,Umspannwerk Walzwerk (UWWW)
P116,29440,31117.0,33494.0,,AC,,,,,,,,,1,2033.0,40,,50.62139369066787,6.0,,,,,,,,BBPIG,57,Dollern,Dollern,100.0,51.85,9.501790032393501 53.54281468005007,Samtgemeinde Sottrum,Sottrum,9.249511097600784 53.11377011761198,50.62139369,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.249511097600784 53.11377011761198,9.249511097600784 53.11377011761198,,,Sottrum
P116,29441,,,,AC,,,,,,,,,1,2033.0,40,,,6.0,,,,,,,,BBPIG,57,Samtgemeinde Sottrum,,,,9.253243575298317 53.11482167195141,Wechold,,9.145084451718349 52.85279753893464,80.40675559,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.145084451718349 52.85279753893464,9.145084451718349 52.85279753893464,,,Sottrum
P116,29442,31503.0,32183.0,,AC,,,,,,,,,1,2033.0,40,,514.6543269195591,6.0,,,,,,,,BBPIG,57,Wechold,Wechold,100.0,32.65,9.145084451718349 52.85279753893464,Punkt Landesbergen ,110kV-Umspannwerk Munderkingen,9.63693893238769 48.23684832839326,30.74476063,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.108750523657129 52.577399355419985,9.108750523657129 52.577399355419985,,,Wasserkraftwerk Landesbergen
P116,29443,,,,AC,,,,,,,,,1,2033.0,40,,,6.0,,,,,,,,BBPIG,57,Landesbergen (Steyerberg),,,,9.125265746125436 52.53826407418714,Schaltanlage Ovenstädt,,8.939692565631868 52.40303328706645,51.94577004,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.939692565631868 52.40303328706645,8.939692565631868 52.40303328706645,,,Wasserkraftwerk Landesbergen
P119,29444,31026.0,33546.0,,AC,,,,,,,,,1,2031.0,40,,42.696852602534,6.0,,,,,,,,BBPIG,56,Conneforde,Conneforde,100.0,50.0,8.052813201940419 53.33191378148668,Suchraum Rastede,Surheide,8.620845389185106 53.51092814593443,11.88101443,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.183735321635314 53.259497432762444,8.183735321635314 53.259497432762444,,,Rastede
P119,29445,,,,AC,,,,,,,,,1,2031.0,40,,,6.0,,,,,,,,BBPIG,56,Suchraum Rastede,,,,7.842901952780925 47.58585151929896,Schaltanlage Elsfleth/West,,8.939692565631868 52.40303328706645,25.62518671,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.402976949446648 53.237146831320025,8.402976949446648 53.237146831320025,,,Schaltanlage Kraftwerk Häusern
P119,29446,,,,AC,,,,,,,,,1,2031.0,40,,,6.0,,,,,,,,BBPIG,56,Schaltanlage Elsfleth/West,,,,8.939692565631868 52.40303328706645,Huntorf,,8.408969723192392 53.19024535355,16.90232894,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.408969723192392 53.19024535355,8.408969723192392 53.19024535355,,,Schaltanlage Kraftwerk Häusern
P119,29447,,,,AC,,,,,,,,,1,2031.0,40,,,6.0,,,,,,,,BBPIG,56,Schaltanlage Elsfleth/West,,,,8.939692565631868 52.40303328706645,Abzweig Blockland,,8.820024908006184 53.10738832251962,31.40485052,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.820024908006184 53.10738832251962,8.820024908006184 53.10738832251962,,,Blockland
P119,29448,,,,AC,,,,,,,,,1,2031.0,40,,,6.0,,,,,,,,BBPIG,56,Abzweig Blockland,,,,8.820024908006184 53.10738832251962,Samtgemeinde Sottrum,,9.253243575298317 53.11482167195141,28.76951205,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.249511097600784 53.11377011761198,9.249511097600784 53.11377011761198,,,Sottrum
P124,29449,,,,AC,,,,,,,,,1,2028.0,40,,,,,,,,,,,BBPIG,60,Umspannwerk Wolmirstedt,,,,8.735135796743075 50.159191553758134,Umspannwerk Klostermansfeld,,11.516324717607773 51.583985361014165,76.69272507,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,11.516324717607773 51.583985361014165,11.516324717607773 51.583985361014165,,,Umspannwerk Zell
P124,29450,,,,AC,,,,,,,,,1,2028.0,40,,,,,,,,,,,BBPIG,60,Umspannwerk Klostermansfeld,,,,11.516324717607773 51.583985361014165, Schraplau / Obhausen,,9.215650199269069 48.85230535501612,358.5859448,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.245314775626282 48.70900261420076,9.245314775626282 48.70900261420076,,,Umspannwerk Scharnhausen
P124,29451,,,,AC,,,,,,,,,1,2028.0,40,,,,,,,,,,,BBPIG,60, Schraplau / Obhausen,,,,9.215650199269069 48.85230535501612,Umspannwerk Lauchstädt,,8.735135796743075 50.159191553758134,32.86288179,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,11.894609645338448 51.406527815825655,11.894609645338448 51.406527815825655,,,Umspannwerk Zell
P133,29452,,,,AC,,,,,,,,,1,2031.0,40,,,,,,,,,,,BBPIG,65,Station Borken,,,,6.683107022192082 51.57564552523084,Gießen / Nord,,8.656646230292331 50.605749021732436,189.7468551,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.733842111542375 50.593013926201564, Stromtragfähigkeit 4000A,8.733842111542375 50.593013926201564,,Gießen/Ost
P135,29453,31136.0,31053.0,,AC,,,,,,,,,1,2031.0,40,,41.597257932690354,,,,,,,,,BBPIG,57,Ovenstädt,Schaltanlage Ovenstädt,58.06,100.0,8.939692565631868 52.40303328706645,Eickum,Eickum,8.571446947612305 52.10524367125356,41.59725793,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.571446947612305 52.10524367125356, Stromtragfähigkeit 4000A,8.571446947612305 52.10524367125356,,Eickum
P135,29454,31053.0,31918.0,,AC,,,,,,,,,1,2031.0,40,,205.11338915421052,,,,,,,,,BBPIG,57,Eickum,Eickum,100.0,35.56,8.571446947612305 52.10524367125356, Bechterdissen,Umspannwerk Osterweddingen West,11.562486237950273 52.054998367074475,13.25482769,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.659214623379542 51.9991169566767, Stromtragfähigkeit 4000A,8.659214623379542 51.9991169566767,,Bechterdissen
P150,29455,,,,AC,,,,,,,,,1,2029.0,40,,,3.0,,,,,,,,BBPIG,44,Schraplau / Obhausen,,,,9.215650199269069 48.85230535501612,Wolkramshausen,,10.734669450629001 51.44018679015725,166.6371116,380,,Errichtung einer Leitung: Ersatz- neubau,10.734669450629001 51.44018679015725,10.734669450629001 51.44018679015725,,,Schalthaus 1
P150,29456,34108.0,33532.0,,AC,,,,,,,,,1,2029.0,40,,433.1419223537524,3.0,,,,,,,,BBPIG,44,Wolkramshausen,Wolkramshausen,100.0,73.68,10.734669450629001 51.44018679015725,Umspannwerk Vieselbach,Umspannwerk Zell,10.024504210738638 47.57320970527648,56.15151428,380,,Errichtung einer Leitung: Ersatz- neubau,11.12324628496046 50.99837545149305,11.12324628496046 50.99837545149305,,,Umspannwerk Zell
P159,29457,,,,AC,,,,,,,,,1,2029.0,40,,,3.0,,,,,,,,BBPIG,67,Station Bürstadt,,,,6.683107022192082 51.57564552523084,Punkt Roxheim,,8.248729079824315 48.84631655943378,191.3944585,380,,Errichtung einer Leitung: Par- allelneubau,6.790562844220094 51.00238834150748,6.790562844220094 51.00238834150748,,,Station Pulheim
P159,29458,,,,AC,,,,,,,,,1,2029.0,40,,,3.0,,,,,,,,BBPIG,67,Punkt Roxheim,,,,8.248729079824315 48.84631655943378,BASF,,8.40828877363479 49.528623522017185,11.71628356,380,,Errichtung einer Leitung: Neubau in neuer Trasse,8.40828877363479 49.528623522017185,8.40828877363479 49.528623522017185,,,Station Pulheim
P159,29459,,,,AC,,,,,,,,,1,2029.0,40,,,3.0,,,,,,,,BBPIG,67,Punkt Roxheim,,,,8.248729079824315 48.84631655943378,BASF,,8.40828877363479 49.528623522017185,200.4341222,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.40828877363479 49.528623522017185,8.40828877363479 49.528623522017185,,,Station Pulheim
P161,29460,32221.0,33532.0,,AC,,,,,,,,,1,2028.0,40,,289.81705349598144,,,,,,,,,BBPIG,66,Großkrotzenburg,Großkrotzenburg,100.0,70.27,8.958708591309906 50.0826077912028,Umspannwerk Dettingen,Umspannwerk Zell,10.024504210738638 47.57320970527648,3.321064448,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.98950736865504 50.060279806392764,8.98950736865504 50.060279806392764,,,Umspannstationen
P161,29461,,,,AC,,,,,,,,,1,2028.0,40,,,,,,,,,,,BBPIG,66,Umspannwerk Dettingen,,,,8.735135796743075 50.159191553758134,Umspannwerk Urberach,,8.735135796743075 50.159191553758134,18.25571108,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.772275034667414 49.974574340406285,8.772275034667414 49.974574340406285,,,Umspannwerk Zell
P170,29462,,,,AC,,,,,,,,,1,,40,,,,,,,,,,,TYNDP,244,Umspannwerk Uchtelfangen,,,,8.735135796743075 50.159191553758134,Umspannanlage Ensdorf,,6.804590290688168 50.9662510998506,18.74224287,380,,"Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",6.773207879811455 49.2910742139778,6.773207879811455 49.2910742139778,,,Umspannwerk Zell
P170,29463,,,,AC,,,,,,,,,1,,40,,,,,,,,,,,TYNDP,244,Umspannanlage Ensdorf,,,,6.804590290688168 50.9662510998506,Bundesgrenze (FR),,9.165097725524976 48.81440926618144,182.6844341,380,,"Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",9.165097725524976 48.81440926618144,9.165097725524976 48.81440926618144,,,Umspannwerk Bludenzer Straße
P175,29464,34123.0,34933.0,,AC,,,,,,,,,1,2029.0,40,,264.54754650928294,6.0,,,,,,,,BBPIG,73,Wilhelmshaven 2,Umspannwerk Kraftwerk Wilhelmshaven,52.0,57.14,8.147837119262812 53.56354694037817,Fedderwarden,Deiderode,9.877100291900952 51.43306258937727,482.8688106,380,2629.6MVA,Errichtung einer Leitung: Neubau in neuer Trasse,8.063672455328268 53.55578092463257,8.063672455328268 53.55578092463257,,,Umspannwerk Kraftwerk Wilhelmshaven
P175,29465,34123.0,33489.0,,AC,,,,,,,,,1,2029.0,40,,283.40087440769736,6.0,,,,,,,,BBPIG,73,Wilhelmshaven 2,Umspannwerk Kraftwerk Wilhelmshaven,52.0,50.0,8.147837119262812 53.56354694037817,Conneforde,Leinefelde,10.309233999999998 51.38507499918841,26.54136207,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.052813201940419 53.33191378148668,8.052813201940419 53.33191378148668,,,Umspannwerk Kraftwerk Wilhelmshaven
P176,29466,,,,AC,,,,,,,,,1,2026.0,40,,,3.0,,,,,,,,BBPIG,72,380-kV-Umspannwerk Eichstetten,,,,9.645341069106284 47.744597493108145,Bundesgrenze [FR],,9.165097725524976 48.81440926618144,131.2340738,380,,Errichtung einer Leitung: Ersatz- neubau,9.165097725524976 48.81440926618144,9.165097725524976 48.81440926618144,,,Umspannwerk Bludenzer Straße
P200,29467,,,,AC,,,,,,,,,1,2027.0,40,,,6.0,,,,,,,,BBPIG,74,Punkt Blatzheim,,,,8.932880076577138 52.19344813022315,Oberzier,,6.457700440405455 50.87149029041084,322.2796598,380,,Errichtung einer Leitung: Ersatz- neubau,6.457700440405455 50.87149029041084,6.457700440405455 50.87149029041084,,,Station Pulheim
P204,29468,31715.0,35860.0,,AC,,,,,,,,,1,230.0,40,,147.49677120931065,3.0,,,,,,,,TYNDP,231,Tiengen,Tiengen,100.0,35.56,8.258827663264396 47.6342088867097,Bundesgrenze (CH),Umspannwerk Bludenzer Straße,9.165097725524976 48.81440926618144,147.4967712,380,,"Errichtung einer Leitung:
Ersatzneubau",9.165097725524976 48.81440926618144,9.165097725524976 48.81440926618144,,,Umspannwerk Bludenzer Straße
P206,29469,,,,AC,,,,,,,,,1,2032.0,40,,,6.0,,,,,,,,BBPIG,23,Umspannwerk Herbertingen,,,,8.735135796743075 50.159191553758134,Kreis Konstanz ,,11.727421481025022 48.40777764876781,175.2102826,380,,Errichtung einer Leitung: Ersatz- neubau,11.727421481025022 48.40777764876781,11.727421481025022 48.40777764876781,,,Umspannwerk Freising/West
P206,29470,,,,AC,,,,,,,,,1,2032.0,40,,,6.0,,,,,,,,BBPIG,23,Kreis Konstanz ,,,,11.727421481025022 48.40777764876781,Beuren,,8.861525797588994 47.80643535471784,50.96736836,380,,Errichtung einer Leitung: Ersatz- neubau,8.861525797588994 47.80643535471784,8.861525797588994 47.80643535471784,,,Umspannwerk Freising/West
P206,29471,33333.0,31744.0,,AC,,,,,,,,,1,2032.0,40,,96.30259489103824,6.0,,,,,,,,BBPIG,23,Beuren,Beuren,100.0,35.9,8.861525797588994 47.80643535471784,Gurtweil / Tiengen,Umspannwerk Nürtingen,9.349099381613492 48.60885529440347,590.1426941,380,,Errichtung einer Leitung: Ersatz- neubau,8.758442789588218 53.111266394992,8.758442789588218 53.111266394992,,,Gröpelingen
P211,29472,,,,AC,,,,,,,,,1,2031.0,40,,,,,,,,,,,BBPIG,65,Gießen / Nord,,,,8.656646230292331 50.605749021732436,Umspannwerk Karben,,8.735135796743075 50.159191553758134,266.6112133,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.809948917696808 50.203566664751136,Stromtragfähigkeit 4000A,8.809948917696808 50.203566664751136,,Gießen/Ost
P212,29473,,,,AC,,,,,,,,,1,2040.0,40,,,,,,,,,,,,,Wasserkraftwerk Landesbergen,,,,9.125265746125436 52.53826407418714,Grohnde,,9.390175306207366 52.02668689009703,64.21599798,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.390175306207366 52.02668689009703,Stromtragfähigkeit 4000A,9.390175306207366 52.02668689009703,,Wasserkraftwerk Landesbergen
P212,29474,31084.0,32251.0,,AC,,,,,,,,,1,2040.0,40,,26.31574305743721,,,,,,,,,,,Grohnde,Grohnde,100.0,100.0,9.390175306207366 52.02668689009703,Vörden,Vörden,9.228111325885946 51.81245400273137,26.31574306,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.228111325885946 51.81245400273137,Stromtragfähigkeit 4000A,9.228111325885946 51.81245400273137,,Vörden
P212,29475,32251.0,34779.0,,AC,,,,,,,,,1,2040.0,40,,22.05751978604371,,,,,,,,,,,Vörden,Vörden,100.0,100.0,9.228111325885946 51.81245400273137,Würgassen,Würgassen,9.387640755119856 51.64073490643047,22.05751979,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.387640755119856 51.64073490643047,Stromtragfähigkeit 4000A,9.387640755119856 51.64073490643047,,Würgassen
P212,29476,34779.0,34965.0,,AC,,,,,,,,,1,2040.0,40,,37.05539614350838,,,,,,,,,,,Würgassen,Würgassen,100.0,100.0,9.387640755119856 51.64073490643047,Sandershausen/Ost,Sandershausen/Ost,9.585278415357719 51.33137523792403,37.05539614,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.585278415357719 51.33137523792403,Stromtragfähigkeit 4000A,9.585278415357719 51.33137523792403,,Sandershausen/Ost
P212,29477,34965.0,33532.0,,AC,,,,,,,,,1,2040.0,40,,419.1865602871645,,,,,,,,,,,Sandershausen / Ost,Sandershausen/Ost,94.44,66.67,9.585278415357719 51.33137523792403,Umspannwerk Bergshausen,Umspannwerk Zell,10.024504210738638 47.57320970527648,43.3693596,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.513830681321172 51.25897936948762,Stromtragfähigkeit 4000A,9.513830681321172 51.25897936948762,,Umspannwerk Zell
P212,29478,,,,AC,,,,,,,,,1,2040.0,40,,,,,,,,,,,,,Umspannwerk Bergshausen,,,,8.735135796743075 50.159191553758134,Station Borken,,6.683107022192082 51.57564552523084,193.770043,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,6.879875750355082 51.83942507749201,Stromtragfähigkeit 4000A,6.879875750355082 51.83942507749201,,Station Bochum
P215,29479,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,52,Umspannstation Güstrow Umweltpark,,,,8.735135796743075 50.159191553758134,Bentwisch,,12.213671694775991 54.09974494582503,34.08735279,380,,Errichtung einer Leitung: Ersatz- neubau,12.213671694775991 54.09974494582503,12.213671694775991 54.09974494582503,,,Umspannstationen
P215,29480,31761.0,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,52,Bentwisch,Bentwisch HGÜ,81.82,,12.213671694775991 54.09974494582503, Suchraum Gemeinden Sanitz/ Dettmannsdorf,,,380.0,,Errichtung einer Leitung: Ersatz- neubau,,,,,,Bentwisch HGÜ
P216,29481,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,53,Umspannstation Güstrow Umweltpark,,,,8.735135796743075 50.159191553758134,Siedenbrünzow,,13.143068658999566 53.907546811967244,62.96365186,380,,Errichtung einer Leitung: Ersatz- neubau,13.143414685297031 53.908705326135546,13.143414685297031 53.908705326135546,,,Umspannstationen
P216,29482,34895.0,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,53,Siedenbrünzow,Siedenbrünzow,100.0,,13.143414685297031 53.908705326135546,Iven/Krusenfelde/Krien/ Spantekow/Wer- der/Bartow,,,380.0,,Errichtung einer Leitung: Ersatz- neubau,,,,,,Siedenbrünzow
P216,29483,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,53,Iven/Krusenfelde/Krien/ Spantekow/ Werder/Bartow,,,,,Pasewalk / Nord,,14.033684493013668 53.507523103743004,73.82147911,380,,Errichtung einer Leitung: Ersatz- neubau,14.033684493013668 53.507523103743004,14.033684493013668 53.507523103743004,,,Pasewalk
P216,29484,,,,AC,,,,,,,,,1,2030.0,40,,,,,,,,,,,BBPIG,53,Pasewalk / Nord,,,,14.033684493013668 53.507523103743004,Pasewalk,,14.033684493013668 53.507523103743004,73.82147911,380,,Errichtung einer Leitung: Ersatz- neubau,14.033684493013668 53.507523103743004,14.033684493013668 53.507523103743004,,,Pasewalk
P221,29485,,,,DC,,,,,,,,,1,2035.0,40,,,,,,,,,,,TYNDP,267,50Hz T-Regalzone,,,,,Südschweden,,13.15800426368283 51.82837015543804,297.0596945,,700MW,"Errichtung einer Leitung: Neubau in
neuer Trasse",10.126087818722711 52.26586377917155,10.126087818722711 52.26586377917155,,,Solschen
